,gene_name,p-value,logFC,-logQ
7738,Coq9,0.8942165526023707,-1.5543817,0.048557295285101505
7739,Srsf4,0.8942165526023707,-0.74676263,0.048557295285101505
7740,Smpd4,0.8940438762002778,-0.384614,0.0486411671950415
7741,Ccdc71l,0.8940438762002778,-0.4823861,0.0486411671950415
7742,Tmem183a,0.8940438762002778,-0.7517553,0.0486411671950415
7743,Vps45,0.8940438762002778,-0.45714936,0.0486411671950415
7744,Ggta1,0.8935258771553665,-1.3456962,0.04889286549404294
7745,Cmtm3,0.8930079235222806,-0.5916841,0.04914468766605905
7746,Ccne1,0.8928352824404899,-1.9020033,0.04922865592167604
7747,Ints13,0.8926626464367874,-1.1262791,0.04931263794462538
7748,Pcyt1a,0.8926626464367874,-0.37487602,0.04931263794462538
7749,Rmi1,0.8926626464367874,-0.68473154,0.04931263794462538
7750,Rngtt,0.8926626464367874,-0.7730322,0.04931263794462538
7751,Klrb1f,0.8921447689750118,-1.4475337,0.04956466662662322
7752,Rabl6,0.891972153364461,-0.5553343,0.04964870372805735
7753,Zwint,0.8917995428723939,-0.19812196,0.04973275460140114
7754,Birc2,0.8917995428723939,-0.76828426,0.04973275460140114
7755,Fbxo34,0.8916269375068877,-0.7852797,0.04981681924756963
7756,Mgat4a,0.8916269375068877,-0.7968494,0.04981681924756963
7757,Ilf2,0.8909365674719839,-0.44530028,0.05015321557878951
7758,Msn,0.8907639878604101,-0.2286968,0.05023734910280463
7759,Agap1,0.8905914134238433,-0.4393511,0.05032149640513293
7760,Arid4a,0.8902462801080174,-0.5696742,0.05048983234838612
7761,mt-Co3,0.8900737212448996,-0.6053376,0.05057402099113945
7762,Gpkow,0.88955607593156,-1.1699772,0.05082666961487377
7763,Tbrg4,0.8892110052000245,-1.1798995,0.050995170952729464
7764,Phkb,0.8885209267729894,-0.6205107,0.051332339074204654
7765,Lcmt1,0.8883484203457793,-0.5344028,0.051416665577767855
7766,RP24-159O13.1,0.8878309328240634,-0.9866473,0.05166972783873032
7767,St3gal2,0.8876584475969983,-0.6845388,0.05175410951218433
7768,Zwilch,0.8871410238691513,-1.3455355,0.052007337304719875
7769,Ppwd1,0.8862787579839793,-0.5121661,0.052429659587582805
7770,Ptdss1,0.8862787579839793,-0.68597895,0.052429659587582805
7771,Slc38a9,0.8859338892659556,-0.7215849,0.052598685108692485
7772,Ccnh,0.8848994129871313,-1.054983,0.05310609299410701
7773,Rabggtb,0.884554631067241,-0.3462814,0.05327533942089785
7774,Arhgap45,0.8836927720478809,-0.6737302,0.053698697199077244
7775,Tbl1xr1,0.8835204167278459,-0.29657105,0.05378341019819997
7776,Klhl5,0.8833480669211866,-0.9205987,0.05386813701394125
7777,Rilpl2,0.8828310506618583,-0.8838209,0.05412240036997219
7778,Prelid1,0.8823140843123007,-0.47513258,0.05437678810830977
7779,Cd93,0.8819694679140617,-0.9464499,0.05454644904727068
7780,Chchd4,0.8817971680894852,-0.9996126,0.05463130025349837
7781,Tcf20,0.8817971680894852,-0.27187756,0.05463130025349837
7782,Card19,0.8814525852295818,-0.89414096,0.05480104414399132
7783,Numbl,0.8802467223502375,-0.65424925,0.05539558337547842
7784,Hoxc9,0.8802467223502375,-0.22262837,0.05539558337547842
7785,Hoxb9,0.8802467223502375,-0.6468205,0.05539558337547842
7786,Sash3,0.8800744788243984,-1.2779083,0.055480572879671515
7787,Mrto4,0.8799022409725828,-0.98911214,0.05556557621865407
7788,Pik3c3,0.8799022409725828,-0.4243659,0.05556557621865407
7789,Lrrc40,0.8799022409725828,-0.7628936,0.05556557621865407
7790,Nphp3,0.8799022409725828,-0.8661047,0.05556557621865407
7791,Apobec3,0.8795577823231171,-0.49076414,0.055735624404617226
7792,Ormdl1,0.8795577823231171,-0.98358935,0.055735624404617226
7793,Thbs2,0.8795577823231171,-0.7944156,0.055735624404617226
7794,Thumpd2,0.8795577823231171,-0.86327004,0.055735624404617226
7795,Stk3,0.8795577823231171,-0.107909635,0.055735624404617226
7796,Pik3r5,0.8792133464660227,-1.088574,0.05590572794062543
7797,A430046D13Rik,0.8792133464660227,-0.8140639,0.05590572794062543
7798,Nrde2,0.8792133464660227,-1.1373968,0.05590572794062543
7799,Rnaseh2b,0.879041137104668,-1.4586447,0.05599080046716399
7800,Sqstm1,0.879041137104668,-0.25581297,0.05599080046716399
7801,Aaed1,0.8788689334654688,-0.42920116,0.05607588683393456
7802,Pyroxd1,0.8788689334654688,-0.40460578,0.05607588683393456
7803,Vcpip1,0.8788689334654688,-0.56980675,0.05607588683393456
7804,Trim5,0.8788689334654688,-1.0953526,0.05607588683393456
7805,Prrg2,0.8788689334654688,-1.184536,0.05607588683393456
7806,RP24-155O13.4,0.8788689334654688,-1.021415,0.05607588683393456
7807,Zkscan17,0.8788689334654688,-1.4396104,0.05607588683393456
7808,Nabp1,0.8785245433856121,-1.8756014,0.056246101091798485
7809,Btbd2,0.8785245433856121,-2.4049296,0.056246101091798485
7810,Rpl38-ps2,0.8785245433856121,-1.117368,0.056246101091798485
7811,Pex26,0.8785245433856121,-1.4001781,0.056246101091798485
7812,Pdpr,0.8785245433856121,-0.72692645,0.056246101091798485
7813,Blm,0.878180176290596,-1.0216898,0.056416370721469496
7814,Pold2,0.878180176290596,-1.4567275,0.056416370721469496
7815,Vps33a,0.878180176290596,-0.2865575,0.056416370721469496
7816,Zfp952,0.878180176290596,-1.1728847,0.056416370721469496
7817,Sema3b,0.878180176290596,-0.3251839,0.056416370721469496
7818,Cep85,0.8778358322445506,-1.4466463,0.056586695730197985
7819,RP23-101F14.3,0.8778358322445506,-1.3647885,0.056586695730197985
7820,Cnnm4,0.8778358322445506,-1.8792436,0.056586695730197985
7821,Bcorl1,0.8778358322445506,-1.6544805,0.056586695730197985
7822,AC132303.1,0.8778358322445506,-2.0890002,0.056586695730197985
7823,Lime1,0.8778358322445506,-1.5675637,0.056586695730197985
7824,Oxsm,0.8778358322445506,-0.6613701,0.056586695730197985
7825,Ddit3,0.8778358322445506,-0.44612008,0.056586695730197985
7826,Fam212a,0.8774915113115935,-1.6184118,0.056757076125232515
7827,RP23-114L12.3,0.8774915113115935,-1.3941605,0.056757076125232515
7828,RP24-230J14.8,0.8774915113115935,-0.62025017,0.056757076125232515
7829,Xpo7,0.8774915113115935,-0.62594396,0.056757076125232515
7830,Dtwd1,0.8774915113115935,-0.75386685,0.056757076125232515
7831,Gins3,0.8774915113115935,-2.7136314,0.056757076125232515
7832,Tns1,0.8774915113115935,-0.63746595,0.056757076125232515
7833,Uqcc1,0.8771472135558287,-1.9968388,0.056927511913819936
7834,Gpn2,0.8771472135558287,-2.6050067,0.056927511913819936
7835,Rgs14,0.8771472135558287,-1.9440985,0.056927511913819936
7836,Ncapd3,0.8771472135558287,-0.75653166,0.056927511913819936
7837,Rbks,0.8771472135558287,-2.5942252,0.056927511913819936
7838,Lin28a,0.8771472135558287,-2.416261,0.056927511913819936
7839,Trim27,0.8768029390413472,-0.83544576,0.057098003103205244
7840,Ubxn2b,0.8768029390413472,-0.8863013,0.057098003103205244
7841,Lsm11,0.8768029390413472,-0.92957103,0.057098003103205244
7842,Plaa,0.8766308105196126,-0.5584447,0.05718326947546067
7843,Mief1,0.8764586878322269,-0.8198463,0.057268549700631624
7844,Cxx1a,0.8764586878322269,-1.1192641,0.057268549700631624
7845,Hdac3,0.8764586878322269,-0.099328,0.057268549700631624
7846,Agtrap,0.8764586878322269,-0.6187993,0.057268549700631624
7847,Pak4,0.8761144599925323,-1.0051569,0.05743915171334055
7848,D2Wsu81e,0.8757702555863149,-1.2398163,0.05760980914857155
7849,Plod3,0.8754260746776126,-0.71425873,0.05778052201356256
7850,Crcp,0.8754260746776126,-0.94670826,0.05778052201356256
7851,Sec22c,0.8754260746776126,-1.0197266,0.05778052201356256
7852,Tmem230,0.8754260746776126,-0.648509,0.05778052201356256
7853,Adss,0.8750819173304502,-0.27701327,0.05795129031554948
7854,Rbm45,0.8750819173304502,-0.7363924,0.05795129031554948
7855,Eif4g2,0.8747377836088388,0.2031365,0.05812211406176665
7856,Mex3b,0.8747377836088388,-1.2596867,0.05812211406176665
7857,Icam2,0.8747377836088388,-1.547501,0.05812211406176665
7858,Crybg3,0.8747377836088388,-0.93477553,0.05812211406176665
7859,Rev1,0.8747377836088388,-0.7324413,0.05812211406176665
7860,Mtmr12,0.8747377836088388,-0.39330265,0.05812211406176665
7861,Zcchc4,0.8747377836088388,-1.208375,0.05812211406176665
7862,Zfp65,0.8743936735767766,-1.4028478,0.058292993259446466
7863,Csf3r,0.8743936735767766,-1.2666465,0.058292993259446466
7864,Nrf1,0.874049587298248,-1.002422,0.0584639279158195
7865,Ptpro,0.874049587298248,-1.383067,0.0584639279158195
7866,Yod1,0.8737055248372241,-0.37577808,0.05863491803811464
7867,Brip1,0.8737055248372241,-1.5518384,0.05863491803811464
7868,Trabd,0.8735335025582636,-0.88329697,0.05872043390124153
7869,RP23-328G14.1,0.8733614862576622,-1.910117,0.05880596363355895
7870,Mns1,0.8733614862576622,-0.86710316,0.05880596363355895
7871,Cox6b2,0.8733614862576622,-1.4416642,0.05880596363355895
7872,Klhl23,0.8733614862576622,-1.8688805,0.05880596363355895
7873,Chka,0.8730174716235064,-0.8372409,0.05897706470937766
7874,Wdr41,0.8730174716235064,-0.6924963,0.05897706470937766
7875,Snip1,0.8723295144471209,-0.6357597,0.05931943333103029
7876,Mgrn1,0.8719855720327111,-0.9861155,0.059490700891305724
7877,Fcgr2b,0.8719855720327111,-0.9517543,0.059490700891305724
7878,Cep76,0.8719855720327111,-0.5536952,0.059490700891305724
7879,Nop56,0.8719855720327111,-0.70848626,0.059490700891305724
7880,Sf3b4,0.8718136098969058,-0.6127224,0.0595763554869639
7881,Cd34,0.871641653819347,-0.77563286,0.059662023960838584
7882,Syne3,0.871641653819347,-0.63503325,0.059662023960838584
7883,Dusp22,0.8709538902512449,-0.9351112,0.06000483665653987
7884,Pafah2,0.8702662242536549,-0.7598639,0.060347871475842786
7885,Lrrc47,0.8702662242536549,-0.6423047,0.060347871475842786
7886,Rps6ka5,0.8702662242536549,-0.679095,0.060347871475842786
7887,Kcnab2,0.8700943230594929,-0.7354065,0.06043366489424126
7888,Cwc22,0.8699224280033789,-1.3794969,0.060519472199870916
7889,Adrbk2,0.8690630450726372,-0.89799917,0.0609487170680133
7890,Micu1,0.8690630450726372,-0.77209705,0.0609487170680133
7891,Spns1,0.8688911870122638,-1.3015856,0.06103460771594426
7892,Fermt3,0.868203816789032,-0.6975935,0.06137830925201643
7893,Hira,0.868203816789032,-0.6062978,0.06137830925201643
7894,Fbxo11,0.868203816789032,-0.21994798,0.06137830925201643
7895,RP24-459O21.3,0.868203816789032,-0.6938705,0.06137830925201643
7896,Ufm1,0.8678601689999212,-0.630457,0.061550243399259866
7897,Apex1,0.8678601689999212,-0.8845556,0.061550243399259866
7898,Cdkn2d,0.8676883544638729,-1.1518465,0.06163623132083222
7899,Trak2,0.8676883544638729,-0.8146056,0.06163623132083222
7900,Fnip1,0.8664858281468687,-0.6222355,0.06223853601751395
7901,Nsun2,0.8661423058278878,-0.653909,0.06241074821535776
7902,Slc16a1,0.8657988087939436,-0.81195456,0.06258301604489151
7903,Champ1,0.8654553371086731,-0.76197493,0.06275533951330096
7904,Klhdc2,0.865111890835699,-0.45855573,0.06292771862777002
7905,Akap8,0.8644250747810577,-0.8806559,0.06327264382361414
7906,Spg21,0.8644250747810577,-0.32122365,0.06327264382361414
7907,Mettl14,0.8640817051265636,-0.9333931,0.06344518991934814
7908,Cep192,0.8635666987896365,-1.0154306,0.06370411345539943
7909,Cyr61,0.8633950428810522,-0.3105398,0.063790449142324
7910,H2afy2,0.8628801138776541,0.025553947,0.0640495397403724
7911,RP24-315N18.1,0.8627084838104384,-0.7855559,0.06413593112180144
7912,RP23-95L9.5,0.8616788397688765,-0.13174188,0.0646545718849344
7913,Acpp,0.8613356772261074,-0.91900206,0.0648275635796892
7914,Lat2,0.8613356772261074,-0.91617817,0.0648275635796892
7915,Tom1,0.8613356772261074,-0.43728346,0.0648275635796892
7916,Traf6,0.8611641057662456,-0.43427444,0.06491408032616687
7917,Atp6v1c1,0.8609925408579722,-0.8991949,0.0650006110065715
7918,Desi1,0.8609925408579722,-0.58992076,0.0650006110065715
7919,Arhgef10l,0.8606494307279033,-0.58199376,0.065173714172742
7920,Cers2,0.8606494307279033,-0.60979396,0.065173714172742
7921,Slc28a2,0.8606494307279033,-1.0080876,0.065173714172742
7922,Stard7,0.8603063468993188,-0.66953367,0.06534687308535952
7923,Mcat,0.8603063468993188,-0.59669966,0.06534687308535952
7924,Gramd4,0.8603063468993188,-0.71715313,0.06534687308535952
7925,Klhl18,0.8599632894356215,-0.8630626,0.06552008775158116
7926,Fam177a,0.8599632894356215,-0.6928941,0.06552008775158116
7927,Rnaseh1,0.8599632894356215,-0.663489,0.06552008775158116
7928,Hist2h2ac,0.8596202584001992,-0.51763296,0.06569335817856228
7929,Dnmbp,0.8596202584001992,-1.0274377,0.06569335817856228
7930,Golph3l,0.8594487528128958,-0.5308458,0.06578001430457318
7931,Tanc2,0.859277253856425,-1.2941647,0.06586668437345634
7932,Cc2d1b,0.859277253856425,-0.6922392,0.06586668437345634
7933,RP23-386E10.7,0.8589342758676568,-1.4202372,0.06604006634341503
7934,Rdh10,0.8589342758676568,-1.0618111,0.06604006634341503
7935,Mgst3,0.8589342758676568,-1.0806803,0.06604006634341503
7936,Slc35e3,0.8589342758676568,-1.5192224,0.06604006634341503
7937,Lrrc57,0.8589342758676568,-1.2969973,0.06604006634341503
7938,Rars,0.8589342758676568,-0.59164834,0.06604006634341503
7939,Zfp212,0.8587627968511953,-0.51095945,0.06612677824627805
7940,B3gnt5,0.8585913244972377,-1.4189082,0.06621350409558828
7941,Fam118b,0.8585913244972377,-1.777569,0.06621350409558828
7942,Polr1b,0.8585913244972377,-1.1971993,0.06621350409558828
7943,Rtca,0.8585913244972377,-1.2317519,0.06621350409558828
7944,RP23-471B6.6,0.8585913244972377,-1.3373549,0.06621350409558828
7945,Trim37,0.8585913244972377,-1.1080678,0.06621350409558828
7946,Strip1,0.8584198588136995,-0.67331743,0.0663002438922393
7947,RP23-434H14.7,0.8582483998084955,-1.7720476,0.06638699763712429
7948,Mrps22,0.8582483998084955,-1.8290664,0.06638699763712429
7949,Manba,0.8582483998084955,-1.8195106,0.06638699763712429
7950,Depdc5,0.8582483998084955,-2.0406094,0.06638699763712429
7951,Lrrc8c,0.8582483998084955,-1.4363239,0.06638699763712429
7952,Nudt9,0.8580769474895391,-0.68778634,0.06647376533113661
7953,Bag1,0.8580769474895391,-0.5120695,0.06647376533113661
7954,Nras,0.8580769474895391,-0.53094286,0.06647376533113661
7955,Nup85,0.857905501864743,-0.8857126,0.06656054697516935
7956,Fbxw4,0.857905501864743,-1.4988527,0.06656054697516935
7957,Slc20a2,0.857905501864743,-2.6553245,0.06656054697516935
7958,N4bp2l1,0.857905501864743,-1.900294,0.06656054697516935
7959,Gtpbp2,0.857905501864743,-0.31768194,0.06656054697516935
7960,C1qc,0.857905501864743,-1.5529925,0.06656054697516935
7961,Alox5,0.857905501864743,-1.3393925,0.06656054697516935
7962,Tlr2,0.857905501864743,-2.1831849,0.06656054697516935
7963,Faim,0.857734062942019,-0.8573609,0.06664734257011551
7964,Papd4,0.8575626307292779,-0.6526174,0.06673415211686802
7965,Wdr83,0.8575626307292779,-2.1167493,0.06673415211686802
7966,Lrp8,0.8575626307292779,-2.2713842,0.06673415211686802
7967,Cog7,0.8575626307292779,-0.8831635,0.06673415211686802
7968,Depdc1b,0.8575626307292779,-2.5578835,0.06673415211686802
7969,Fbxo7,0.8575626307292779,-2.4085815,0.06673415211686802
7970,Zfp110,0.8573912052344295,-0.85772026,0.06682097561631963
7971,Tusc3,0.8573912052344295,-0.8758097,0.06682097561631963
7972,Hspa1a,0.8572197864653825,-1.6521134,0.06690781306936307
7973,Pilrb2,0.8572197864653825,-2.3557274,0.06690781306936307
7974,Mfhas1,0.8570483744300453,-0.9215031,0.06699466447689079
7975,Mmp9,0.8568769691363245,-0.39567724,0.06708152983979537
7976,Tnk2,0.8567055705921262,-1.0774628,0.06716840915896916
7977,Abca7,0.8567055705921262,-0.53324527,0.06716840915896916
7978,Tmem126b,0.8567055705921262,-0.911293,0.06716840915896916
7979,Slc25a30,0.8565341788053555,-0.43719015,0.06725530243530423
7980,Ppm1d,0.8563627937839164,-1.4798559,0.06734220966969294
7981,Zfp944,0.8563627937839164,-1.0185236,0.06734220966969294
7982,Itgb3bp,0.8556773215095264,-1.4229138,0.06768997820562103
7983,Foxred1,0.8556773215095264,-1.2612351,0.06768997820562103
7984,Timm29,0.855163288726876,-0.6420473,0.06795095121082603
7985,Kdm3a,0.8546493174009906,-1.5497472,0.06821204990270822
7986,Vps52,0.8546493174009906,-1.1300772,0.06821204990270822
7987,Klhl21,0.8546493174009906,-1.0672357,0.06821204990270822
7988,Odf2,0.8544780073195977,-0.96628875,0.06829911073453321
7989,Pwp1,0.8537928356739982,-0.8011256,0.06864749375824135
7990,Dgkg,0.8536215599720423,-1.3566698,0.06873462444272282
7991,Naa40,0.8531077742950461,-0.87713975,0.06899610033894216
7992,Cnnm3,0.8531077742950461,-0.7814354,0.06899610033894216
7993,Tst,0.852936526238624,-1.9020243,0.06908328692157344
7994,Neurl3,0.852936526238624,-1.7449874,0.06908328692157344
7995,Slc25a20,0.8527652851132972,-0.7566309,0.06917048748096694
7996,Hsd11b1,0.8524228236874603,-0.9251256,0.06934493053359878
7997,mt-Nd6,0.8524228236874603,-0.67303157,0.06934493053359878
7998,Smc5,0.8522516034027126,-0.44067377,0.0694321730286162
7999,RP23-222G22.7,0.8520803900805857,-0.74128866,0.06951942950395373
8000,Agtpbp1,0.8520803900805857,-0.66780907,0.06951942950395373
8001,Cry1,0.8517379843557087,-0.7586318,0.06969398439914583
8002,Gtf2h1,0.8512244281849888,-0.6757415,0.0699559216165614
8003,Irak3,0.8503686415363225,-1.171285,0.07039276337050607
8004,Kansl2,0.8501975053228126,-0.8579878,0.07048017368802809
8005,Ss18,0.8500263761664045,-0.5322486,0.07056759799653345
8006,Pccb,0.8500263761664045,-1.2173082,0.07056759799653345
8007,Cpox,0.8500263761664045,-0.8379748,0.07056759799653345
8008,Ccng2,0.8496841390563614,-0.8075015,0.07074248859004532
8009,Anln,0.8496841390563614,-1.1863499,0.07074248859004532
8010,Ube3b,0.8495130311184574,-0.64356357,0.07082995487682718
8011,Gprc5c,0.8493419302691173,-0.008379805,0.07091743515814318
8012,Kpnb1,0.8493419302691173,-0.53358984,0.07091743515814318
8013,Rc3h2,0.8489997498675799,-0.37715054,0.07109243770792696
8014,Aspm,0.8489997498675799,-0.9981897,0.07109243770792696
8015,Ythdc2,0.848657597914641,-1.0060709,0.07126749624649466
8016,Chpt1,0.848657597914641,-0.15418777,0.07126749624649466
8017,Haus4,0.848657597914641,-1.5974796,0.07126749624649466
8018,Smn1,0.8483154744731765,-1.0208412,0.07144261078094254
8019,Bid,0.8483154744731765,-1.0150309,0.07144261078094254
8020,Mnt,0.8481444234638913,-0.572253,0.07153018904883864
8021,Plbd1,0.8476313133760925,-1.3351113,0.07179300786585499
8022,Slc4a2,0.8476313133760925,-0.572852,0.07179300786585499
8023,Smad2,0.8471182678633006,-0.73544997,0.07205595272147698
8024,Hspa1b,0.8466052871374892,-1.4699801,0.07231902363962882
8025,Mlx,0.8466052871374892,-0.552437,0.07231902363962882
8026,Ckap2,0.8462633360843562,-1.7001696,0.07249447429827922
8027,Prpf38b,0.8455795208942904,-0.3708741,0.07284554375917393
8028,Fbrs,0.8452376568828329,-0.53847516,0.07302116257558039
8029,Ddx39,0.8448958220107152,-1.3248851,0.07319683745873139
8030,Dnajc7,0.8443831244759451,-0.5008362,0.07346045492408347
8031,Prr14l,0.8438704928572844,-0.74961764,0.07372419857940873
8032,Nhsl2,0.8433579273661809,-0.96304154,0.0739880684485742
8033,Dtl,0.8426746099417728,-0.92004406,0.07434009131466972
8034,Kif4,0.8423329956120154,-1.0673304,0.07451618692384845
8035,Dlst,0.8414790897382883,-0.74834514,0.07495667151716148
8036,Rtcb,0.8414790897382883,-0.750004,0.07495667151716148
8037,Fbf1,0.8411375795332385,-0.5289921,0.07513296360116607
8038,Slc35c1,0.8409668356357834,-1.2668394,0.07522113069955708
8039,RP23-242O9.1,0.8406253702900752,-0.4741322,0.0753975070135266
8040,Myadm,0.8404546488574443,-0.8154866,0.0754857162308686
8041,Srr,0.8404546488574443,-0.73617846,0.0754857162308686
8042,Pms2,0.8404546488574443,-0.9390151,0.0754857162308686
8043,Ptbp1,0.8402839349287083,-0.15893337,0.07557393948962425
8044,Dus3l,0.8401132285116757,-0.8437009,0.07566217679067516
8045,Cnp,0.8401132285116757,-0.9002156,0.07566217679067516
8046,Prkce,0.8401132285116757,-1.1038632,0.07566217679067516
8047,Gk5,0.8401132285116757,-0.8201058,0.07566217679067516
8048,Thap6,0.8401132285116757,-1.0061027,0.07566217679067516
8049,Lrrfip1,0.8397718382439484,-0.6207484,0.0758386935231881
8050,Jund,0.8397718382439484,-0.3571103,0.0758386935231881
8051,Tmtc4,0.8397718382439484,-0.9800047,0.0758386935231881
8052,Naa30,0.8397718382439484,-1.1678367,0.0758386935231881
8053,Zfp961,0.8397718382439484,-1.1306776,0.0758386935231881
8054,Polb,0.8397718382439484,-0.6319848,0.0758386935231881
8055,Ino80d,0.8397718382439484,-0.34489813,0.0758386935231881
8056,Entpd6,0.8397718382439484,-1.258713,0.0758386935231881
8057,Wrnip1,0.8397718382439484,-0.374841,0.0758386935231881
8058,Bpgm,0.8394304781167081,-1.0744171,0.07601526643545724
8059,Tiam2,0.8394304781167081,-1.494242,0.07601526643545724
8060,Nup35,0.8394304781167081,-1.0993767,0.07601526643545724
8061,Rnf8,0.8390891481923834,-1.3303207,0.0761918955345306
8062,RP24-180B11.5,0.8390891481923834,-1.4339777,0.0761918955345306
8063,Tgds,0.8390891481923834,-1.3071553,0.0761918955345306
8064,Nprl3,0.8390891481923834,-1.3658936,0.0761918955345306
8065,Gabpa,0.8387478485333859,-0.7379006,0.07636858082745449
8066,Lrrc20,0.8387478485333859,-1.2211097,0.07636858082745449
8067,Ccar2,0.8387478485333859,-2.039401,0.07636858082745449
8068,Ints4,0.8387478485333859,-1.4431995,0.07636858082745449
8069,Slc7a5,0.8387478485333859,-2.0413826,0.07636858082745449
8070,Nat10,0.83840657920211,-1.9897691,0.07654532232127338
8071,RP23-7E4.4,0.83840657920211,-1.5027702,0.07654532232127338
8072,Clcn7,0.83840657920211,-2.7651825,0.07654532232127338
8073,Clec5a,0.83840657920211,-1.2253181,0.07654532232127338
8074,C1rl,0.838065340260933,-1.9144356,0.07672212002303005
8075,Tradd,0.838065340260933,-2.8750381,0.07672212002303005
8076,Trak1,0.838065340260933,-0.9621702,0.07672212002303005
8077,Slc17a9,0.838065340260933,-2.3158267,0.07672212002303005
8078,Stat5a,0.838065340260933,-1.7224971,0.07672212002303005
8079,Fbln2,0.838065340260933,-1.763262,0.07672212002303005
8080,Tppp3,0.838065340260933,-1.437185,0.07672212002303005
8081,RP24-321N12.1,0.838065340260933,-2.31476,0.07672212002303005
8082,Rnase6,0.838065340260933,-0.7297559,0.07672212002303005
8083,Dnph1,0.838065340260933,-1.9106745,0.07672212002303005
8084,Gsg2,0.838065340260933,-1.6373707,0.07672212002303005
8085,Chd1l,0.8377241317722153,-2.932085,0.0768989739397654
8086,Glce,0.8377241317722153,-2.3565762,0.0768989739397654
8087,Slco4a1,0.8377241317722153,-2.2224555,0.0768989739397654
8088,Xk,0.8377241317722153,-2.5762415,0.0768989739397654
8089,Anapc10,0.8377241317722153,-2.3398094,0.0768989739397654
8090,Wdr5,0.8377241317722153,-0.58886963,0.0768989739397654
8091,Cenpm,0.8377241317722153,-2.3968031,0.0768989739397654
8092,Abt1,0.8373829537982997,-0.78373337,0.07707588407851856
8093,Fmo5,0.8373829537982997,-2.5815253,0.07707588407851856
8094,Prep,0.8370418064015123,-0.84726924,0.07725285044632693
8095,Nfyc,0.8370418064015123,-0.9639426,0.07725285044632693
8096,Dhx38,0.8370418064015123,-0.8519167,0.07725285044632693
8097,Itga6,0.8367006896441613,-1.049089,0.07742987305022614
8098,Ubash3b,0.8367006896441613,-0.83762455,0.07742987305022614
8099,Hcfc1,0.8367006896441613,-0.65025383,0.07742987305022614
8100,Tmem106c,0.8363596035885383,-1.1985613,0.07760695189724993
8101,Cnot11,0.8363596035885383,-1.1122932,0.07760695189724993
8102,Fam102a,0.8363596035885383,-0.7783036,0.07760695189724993
8103,Spire1,0.8363596035885383,-1.0024126,0.07760695189724993
8104,Rassf4,0.8356775238315547,-0.94828945,0.07796127834879764
8105,Cdk5r1,0.8356775238315547,-0.728978,0.07796127834879764
8106,Zfp524,0.83533653025469,-1.1953886,0.0781385259673802
8107,Ncaph,0.83533653025469,-1.154846,0.0781385259673802
8108,Glrx,0.83533653025469,-0.94306153,0.0781385259673802
8109,Eif4b,0.8351660450688893,-0.38599938,0.0782271708779482
8110,Ttf2,0.8349955676285448,-1.4023376,0.07831582985720488
8111,Cdc34,0.8349955676285448,-0.9162494,0.07831582985720488
8112,Hibadh,0.8348250979414317,-0.74920875,0.07840450290602827
8113,Pfkfb4,0.8346546360153237,-1.5587965,0.07849319002529635
8114,Zfp445,0.8346546360153237,-0.420141,0.07849319002529635
8115,Wbp11,0.8343137354772134,-0.54537827,0.07867060647867793
8116,Pnpla2,0.8343137354772134,-1.3722792,0.07867060647867793
8117,Msantd4,0.8336320278749854,-0.77615595,0.07902560826939482
8118,Supt5,0.8336320278749854,-0.79397947,0.07902560826939482
8119,Pet100,0.8332912209351537,-0.4123237,0.0792031936207674
8120,Phf20l1,0.8331208292077374,-0.39829275,0.079292007413527
8121,Ass1,0.832950445319005,-2.324625,0.07938083528550471
8122,Brpf1,0.832950445319005,-0.7405393,0.07938083528550471
8123,Ada,0.8326097010886382,-1.6980618,0.07955853327062089
8124,Melk,0.8326097010886382,-2.4897575,0.07955853327062089
8125,Snhg6,0.8322689883061345,-0.60350126,0.07973628758312847
8126,Abcc5,0.8319283070335575,-0.6861453,0.07991409823003806
8127,Fnbp4,0.8314173443415249,-0.5230819,0.0801809198427376
8128,Ccdc77,0.831247039266349,-1.1512849,0.08026988855509697
8129,Cpsf2,0.8309064528957557,-0.44820058,0.08044786824725869
8130,Idh2,0.8309064528957557,-0.61534476,0.08044786824725869
8131,Sp100,0.8307361716158363,-0.747853,0.08053687922881199
8132,Hist1h4i,0.8302253754905524,-0.88637704,0.08080399672586447
8133,Cramp1l,0.8298848845798733,-0.5205457,0.08098214552631026
8134,Rap2c,0.8288636037587349,-0.61318713,0.08151693025619222
8135,Ndc80,0.8285232409949967,-1.4647857,0.08169530463231654
8136,Pum2,0.8285232409949967,-0.3008843,0.08169530463231654
8137,Adap1,0.8285232409949967,-1.1318036,0.08169530463231654
8138,Cdc20,0.828182910422705,-1.0178926,0.08187373541984264
8139,Mtfr1,0.8278426121037077,-1.2383254,0.08205222262575988
8140,Smg7,0.8269920078200932,-1.0835944,0.08249868751686543
8141,Arhgap26,0.826821911284693,-1.2366219,0.08258802282372467
8142,Pgs1,0.8258015029701182,-0.94626284,0.083124331038654
8143,Snx7,0.8256314634726889,0.089545816,0.0832137651449129
8144,Prmt1,0.8252914090229746,-0.6823187,0.08339267571136826
8145,Etfb,0.8251213940861128,-0.50234586,0.0834821521733083
8146,Khdrbs1,0.8247813888269294,-0.3427037,0.08366114745897116
8147,Zbed4,0.8247813888269294,-1.2074443,0.08366114745897116
8148,Dut,0.8247813888269294,-0.45574367,0.08366114745897116
8149,Map2k7,0.8247813888269294,-0.78429145,0.08366114745897116
