,gene_name,p-value,logFC,-logQ
6857,Sesn3,0.709148158300464,-0.36185762,0.14926302065568747
6858,Gtf3c6,0.7087047383998764,-0.40774834,0.14953466353587314
6859,Ube3a,0.708261417196359,-0.1990152,0.14980641591036692
6860,Pid1,0.708261417196359,-0.5501593,0.14980641591036692
6861,Tbcel,0.7078181948253031,-0.9120049,0.15007827779533056
6862,Nfe2,0.7078181948253031,-1.2103599,0.15007827779533056
6863,Luc7l2,0.7073750714219987,-0.20688096,0.15035024920692003
6864,Sec24c,0.7073750714219987,-0.6469636,0.15035024920692003
6865,St13,0.7064891220593053,-0.17732146,0.15089452067457038
6866,CAAA01180111.1,0.7064891220593053,-1.252145,0.15089452067457038
6867,Pef1,0.7064891220593053,-1.2718728,0.15089452067457038
6868,Tshz1,0.7064891220593053,-0.37231818,0.15089452067457038
6869,AC132303.1,0.7064891220593053,-1.0209242,0.15089452067457038
6870,Cdk1,0.7064891220593053,-0.6937616,0.15089452067457038
6871,RP23-459L15.8,0.7064891220593053,-1.3336293,0.15089452067457038
6872,RP23-406J21.4,0.7064891220593053,-1.1037276,0.15089452067457038
6873,Zfp646,0.7064891220593053,-0.88455,0.15089452067457038
6874,Slc16a6,0.7064891220593053,-0.28395924,0.15089452067457038
6875,Pkn2,0.7064891220593053,-0.16670416,0.15089452067457038
6876,Casp8ap2,0.706046296369994,-0.2678131,0.1511668207629137
6877,S1pr3,0.7056035701885908,-0.1122877,0.15143923044244742
6878,Bmpr1a,0.7056035701885908,-0.3746634,0.15143923044244742
6879,Ndufaf4,0.7056035701885908,-0.71077895,0.15143923044244742
6880,Nup107,0.7047184168885545,-1.1876645,0.1519843786395858
6881,AC155158.1,0.7047184168885545,-0.15896514,0.1519843786395858
6882,Rundc1,0.7047184168885545,-1.2614121,0.1519843786395858
6883,Agfg2,0.7047184168885545,-1.3332682,0.1519843786395858
6884,Gpr65,0.7047184168885545,-1.4229119,0.1519843786395858
6885,Tgfb3,0.7042759900391921,-1.0778594,0.15225711718942556
6886,Bola2,0.7042759900391921,-0.43521994,0.15225711718942556
6887,Impdh2,0.7042759900391921,-1.3688908,0.15225711718942556
6888,Mpnd,0.7038336632362783,-1.4754125,0.1525299653949259
6889,Ptprcap,0.7038336632362783,-1.4803498,0.1525299653949259
6890,Zfp414,0.7038336632362783,-1.5191065,0.1525299653949259
6891,Plk4,0.7038336632362783,-1.2226994,0.1525299653949259
6892,Ndc1,0.7038336632362783,-1.25484,0.1525299653949259
6893,Tbck,0.7038336632362783,-0.73618305,0.1525299653949259
6894,Zfp280b,0.7038336632362783,-1.5456127,0.1525299653949259
6895,Ms4a3,0.7033914366141949,-1.1714051,0.15280292327218967
6896,Efna5,0.7029493103072224,-0.33466512,0.15307599083731374
6897,Psat1,0.7029493103072224,-1.4116523,0.15307599083731374
6898,Timeless,0.7029493103072224,-1.5178062,0.15307599083731374
6899,Arhgap11a,0.7029493103072224,-1.5241474,0.15307599083731374
6900,Igip,0.7029493103072224,-1.4814641,0.15307599083731374
6901,Exoc6,0.7029493103072224,-1.4812232,0.15307599083731374
6902,Cnnm4,0.7020653591752227,-1.5886409,0.15362245509550088
6903,Ddx54,0.7020653591752227,-0.36467987,0.15362245509550088
6904,Agap1,0.7020653591752227,-0.73522305,0.15362245509550088
6905,Cnst,0.7020653591752227,-1.5432435,0.15362245509550088
6906,Osbpl7,0.7020653591752227,-1.5385066,0.15362245509550088
6907,Rogdi,0.7020653591752227,-1.5573099,0.15362245509550088
6908,Eif2s3x,0.7011818109124858,-0.8065692,0.1541693582981447
6909,Zfyve27,0.7011818109124858,-0.67563623,0.1541693582981447
6910,Oxsm,0.7011818109124858,-1.699603,0.1541693582981447
6911,Abcb10,0.7011818109124858,-1.7584178,0.1541693582981447
6912,Wdr41,0.7011818109124858,-1.6709151,0.1541693582981447
6913,Exoc5,0.7011818109124858,-0.1832558,0.1541693582981447
6914,Ulk1,0.7011818109124858,-1.7366978,0.1541693582981447
6915,Akr1b8,0.7011818109124858,-1.7125466,0.1541693582981447
6916,Topors,0.7007401881917092,-0.40610686,0.15444297454381742
6917,Tnfrsf21,0.7002986665895858,-0.5398178,0.15471670057380815
6918,RP23-444K20.4,0.7002986665895858,-1.7721231,0.15471670057380815
6919,Ttc33,0.7002986665895858,-0.7974119,0.15471670057380815
6920,Pla2g15,0.6998572462396817,-0.4941173,0.15499053640417243
6921,RP23-307M2.1,0.6994159272754603,-2.010012,0.15526448205096008
6922,Trim37,0.6994159272754603,-2.1334615,0.15526448205096008
6923,Ddhd1,0.6994159272754603,-0.8313409,0.15526448205096008
6924,Il17d,0.6994159272754603,-1.8288004,0.15526448205096008
6925,Adgrg3,0.6994159272754603,-1.7001168,0.15526448205096008
6926,Snrnp48,0.6994159272754603,-0.4950157,0.15526448205096008
6927,Fbxl3,0.6994159272754603,-0.58849263,0.15526448205096008
6928,Cpeb3,0.6994159272754603,-0.766653,0.15526448205096008
6929,Ranbp3,0.6994159272754603,-2.2640345,0.15526448205096008
6930,Natd1,0.6994159272754603,-1.928462,0.15526448205096008
6931,Dbf4,0.6994159272754603,-1.926337,0.15526448205096008
6932,Srp54a,0.6994159272754603,-2.0004172,0.15526448205096008
6933,RP23-147K15.4,0.6994159272754603,-1.662602,0.15526448205096008
6934,Fut11,0.6994159272754603,-0.37862897,0.15526448205096008
6935,Bmper,0.6994159272754603,-1.6915002,0.15526448205096008
6936,Cep78,0.6994159272754603,-1.8957216,0.15526448205096008
6937,Tmem259,0.6994159272754603,-0.38837707,0.15526448205096008
6938,Hax1,0.6985335940374067,-2.0403917,0.15581270285797505
6939,Tenm4,0.6985335940374067,-1.8233347,0.15581270285797505
6940,Dedd,0.6985335940374067,-1.939523,0.15581270285797505
6941,Kcnd1,0.6985335940374067,-2.2236187,0.15581270285797505
6942,Zfp933,0.6985335940374067,-1.945777,0.15581270285797505
6943,Pi4kb,0.6985335940374067,-1.9177985,0.15581270285797505
6944,Fam53a,0.6985335940374067,-2.138076,0.15581270285797505
6945,Tnk2,0.6985335940374067,-1.8723089,0.15581270285797505
6946,Hcls1,0.6980925800299876,-0.63602847,0.15608697805027255
6947,Glrx,0.6980925800299876,-0.30543396,0.15608697805027255
6948,Zc3h10,0.6976516679410779,-2.5719228,0.1563613631231336
6949,Nbea,0.6976516679410779,-2.15351,0.1563613631231336
6950,Stard8,0.6976516679410779,-0.9186627,0.1563613631231336
6951,Smg9,0.6976516679410779,-2.3055077,0.1563613631231336
6952,Nceh1,0.6976516679410779,-2.3474383,0.1563613631231336
6953,Pias4,0.6976516679410779,-2.4437625,0.1563613631231336
6954,March1,0.6976516679410779,-2.2092495,0.1563613631231336
6955,Sgsh,0.6976516679410779,-0.8608009,0.1563613631231336
6956,Gpaa1,0.6976516679410779,-2.0930567,0.1563613631231336
6957,Qsox1,0.6972108579036266,-0.49884415,0.15663585809257857
6958,Tpst1,0.6967701500504797,-2.2203932,0.15691046297462183
6959,Slc29a3,0.6967701500504797,-0.44981068,0.15691046297462183
6960,RP23-47M24.3,0.6963295445143796,-0.6228473,0.1571851777852722
6961,Srsf3,0.6963295445143796,-0.13733137,0.1571851777852722
6962,Zfp62,0.6958890414279656,-0.32511494,0.1574600025405321
6963,RP24-270A10.4,0.6958890414279656,-2.6820865,0.1574600025405321
6964,Osbpl5,0.6958890414279656,-2.5691712,0.1574600025405321
6965,Palm2,0.6958890414279656,-0.5586022,0.1574600025405321
6966,Asb7,0.6958890414279656,-1.031567,0.1574600025405321
6967,Srf,0.695008343134234,-0.58291787,0.1580099819488626
6968,Cped1,0.695008343134234,-0.30246875,0.1580099819488626
6969,Csgalnact2,0.6945681481916763,-0.52860254,0.1582851366339091
6970,Lbh,0.6945681481916763,-0.24235772,0.1582851366339091
6971,Sorl1,0.6941280562283242,-0.74332297,0.15856040132751736
6972,Ppp1r7,0.6941280562283242,-0.42716736,0.15856040132751736
6973,Cdca8,0.6941280562283242,-0.6040713,0.15856040132751736
6974,Tlcd2,0.6932481817676125,-0.61051327,0.15911126080430663
6975,Arfip1,0.6932481817676125,-0.86336124,0.15911126080430663
6976,Rpl38,0.6928083995341804,-0.043587063,0.15938685561941676
6977,Ctif,0.6923687208078086,-1.084476,0.1596625605069467
6978,Mtx1,0.6923687208078086,-1.0326039,0.1596625605069467
6979,Gga2,0.6923687208078086,-1.0884056,0.1596625605069467
6980,E2f2,0.6923687208078086,-1.2971474,0.1596625605069467
6981,Sec61g,0.6923687208078086,-0.66453,0.1596625605069467
6982,Ndrg3,0.6919291457201998,-0.5909075,0.1599383754828464
6983,Kif1c,0.6914896744029521,-1.168312,0.16021430056305985
6984,Hsd11b1,0.6906110436054083,-0.6654162,0.16076648110017455
6985,Ube2j2,0.6906110436054083,-0.6102144,0.16076648110017455
6986,Cryzl1,0.6906110436054083,-1.2862557,0.16076648110017455
6987,Hyou1,0.6906110436054083,-0.5879539,0.16076648110017455
6988,Wdr44,0.6906110436054083,-1.2371125,0.16076648110017455
6989,Esyt2,0.6906110436054083,-0.30587578,0.16076648110017455
6990,Wwp2,0.6906110436054083,-0.9880798,0.16076648110017455
6991,Cpsf3,0.6906110436054083,-0.6795792,0.16076648110017455
6992,Vps26b,0.6906110436054083,-0.68739593,0.16076648110017455
6993,RP23-32L21.4,0.6906110436054083,-1.2224922,0.16076648110017455
6994,Capza2,0.6901718843877841,-0.20630254,0.1610427365889346
6995,Plxna1,0.6901718843877841,-0.66045696,0.1610427365889346
6996,Napg,0.6897328294658649,-0.63200134,0.16131910224572554
6997,Kit,0.6888550330333282,-1.4144263,0.1618721641270538
6998,Rab44,0.6888550330333282,-1.4043571,0.1618721641270538
6999,Slc25a3,0.6884162917845411,-0.25083822,0.1621488603834028
7000,Brip1os,0.6879776553551196,-0.6031501,0.16242566687140628
7001,Reep3,0.6879776553551196,-0.16708688,0.16242566687140628
7002,Mtmr2,0.6879776553551196,-1.3324395,0.16242566687140628
7003,Meis2,0.6875391238757145,-0.7275149,0.1627025836069558
7004,Pdzd8,0.6875391238757145,-0.12416493,0.1627025836069558
7005,Gyg,0.6871006974768716,-1.5398551,0.1629796106059365
7006,Rbbp8,0.6871006974768716,-0.77017665,0.1629796106059365
7007,Tril,0.6871006974768716,-1.3306652,0.1629796106059365
7008,Nmt2,0.6871006974768716,-1.3686411,0.1629796106059365
7009,Dennd4a,0.6871006974768716,-0.36698776,0.1629796106059365
7010,Fam160b1,0.6871006974768716,-0.38651323,0.1629796106059365
7011,Baz2a,0.6871006974768716,-0.62281126,0.1629796106059365
7012,Wdr45,0.6871006974768716,-1.3413259,0.1629796106059365
7013,Rab27a,0.6871006974768716,-1.5473086,0.1629796106059365
7014,Ncl,0.6871006974768716,-0.17336619,0.1629796106059365
7015,Thoc3,0.6862241604425243,-0.51606035,0.16353399545770433
7016,Rnaseh2c,0.6862241604425243,-0.31813353,0.16353399545770433
7017,Tcf3,0.6862241604425243,-0.8019941,0.16353399545770433
7018,Eno1,0.6862241604425243,-0.5692897,0.16353399545770433
7019,Gmcl1,0.6862241604425243,-1.4665335,0.16353399545770433
7020,Tcea1,0.6857860500675811,-0.15354386,0.16381135334223293
7021,Qser1,0.6853480452943219,-0.8270982,0.16408882155367588
7022,H2-Aa,0.6853480452943219,-0.8383599,0.16408882155367588
7023,Ept1,0.6849101462527618,-0.7786588,0.16436640010788936
7024,Efr3a,0.6849101462527618,-0.45123646,0.16436640010788936
7025,Gadd45g,0.6844723530728091,-0.276443,0.1646440890207237
7026,Nfatc1,0.6844723530728091,-1.613468,0.1646440890207237
7027,Hibadh,0.6844723530728091,-0.44714713,0.1646440890207237
7028,Kpnb1,0.6844723530728091,-0.35453853,0.1646440890207237
7029,Extl2,0.6844723530728091,-1.1113094,0.1646440890207237
7030,Ankrd12,0.683597084816827,-0.17839763,0.1651997979856268
7031,Efemp2,0.683597084816827,-0.2532662,0.1651997979856268
7032,Zeb1,0.683597084816827,-1.563182,0.1651997979856268
7033,Wapl,0.683597084816827,-0.35164604,0.1651997979856268
7034,Psmd1,0.683597084816827,-0.24278581,0.1651997979856268
7035,Spopl,0.6831596100000814,-0.5051202,0.16547781806936693
7036,Prr3,0.6818478243482828,-1.6714057,0.1663125409156475
7037,Tln2,0.6818478243482828,-0.25478312,0.1663125409156475
7038,Fam13c,0.6818478243482828,-0.9667545,0.1663125409156475
7039,Vtn,0.6818478243482828,-1.7600893,0.1663125409156475
7040,Mapre1,0.6818478243482828,-0.3868507,0.1663125409156475
7041,Gapvd1,0.6814107758280541,-0.21376199,0.1665910027821452
7042,Atp6v1b2,0.6809738342048549,-0.46912983,0.16686957513385572
7043,Piezo1,0.6809738342048549,-1.0728054,0.16686957513385572
7044,Ppp6r1,0.6809738342048549,-0.58872926,0.16686957513385572
7045,Snx18,0.6805369996076305,-0.18127115,0.16714825798657695
7046,Scd2,0.6805369996076305,-0.52906156,0.16714825798657695
7047,Rab1b,0.6801002721652187,-0.6396541,0.1674270513561007
7048,Zfp655,0.6796636520063499,-0.7114386,0.1677059552582129
7049,Tmem19,0.6792271392596458,-0.64049774,0.1679849697086942
7050,Nfyb,0.6792271392596458,-0.604211,0.1679849697086942
7051,Ptpra,0.6792271392596458,-0.31478348,0.1679849697086942
7052,Acadsb,0.6783544365166829,-0.4394238,0.16854333031785476
7053,Stox2,0.6783544365166829,-0.3525116,0.16854333031785476
7054,Vrk1,0.6779182467771283,-1.0047367,0.16882267650806568
7055,Map3k5,0.6774821649631482,-1.091422,0.16910213330970786
7056,Phf1,0.6770461912028238,-0.711499,0.16938170073853268
7057,Ap2a2,0.6770461912028238,-0.33470812,0.16938170073853268
7058,Msi2,0.6766103256241285,-0.6183372,0.16966137881028545
7059,Gtf2h1,0.6766103256241285,-0.6411098,0.16966137881028545
7060,Tbc1d20,0.6766103256241285,-0.62818116,0.16966137881028545
7061,Paqr8,0.6766103256241285,-1.0345477,0.16966137881028545
7062,Zbtb18,0.6757389195229755,-0.48235232,0.17022106694552627
7063,Tbc1d2b,0.6757389195229755,-0.7681848,0.17022106694552627
7064,Klhl24,0.6744326249265473,-0.21716908,0.1710614293636434
7065,Rictor,0.6739974111189777,-0.3932607,0.17134177162328793
7066,Cox20,0.6739974111189777,-0.3113914,0.17134177162328793
7067,Cd52,0.6731273108541287,-0.36073077,0.1719027884172206
7068,Zfx,0.6731273108541287,-0.68576145,0.1719027884172206
7069,RP23-65G17.3,0.6731273108541287,-1.1865708,0.1719027884172206
7070,Ubr5,0.6726924246509429,-0.2539789,0.1721834629829006
7071,Dars2,0.6726924246509429,-1.0879183,0.1721834629829006
7072,Ston1,0.6722576479031299,-0.75085306,0.17246424834864102
7073,Mfsd5,0.6722576479031299,-0.7813954,0.17246424834864102
7074,Rnaseh2b,0.6718229807374627,-1.0033816,0.1727451445301232
7075,Samd5,0.6718229807374627,-1.4458487,0.1727451445301232
7076,Slc9a3r2,0.6713884232806047,-1.0812682,0.17302615154302262
7077,Champ1,0.6713884232806047,-1.0474578,0.17302615154302262
7078,Tmem18,0.6709539756591092,-1.5113065,0.1733072694030089
7079,Zfp277,0.6709539756591092,-1.3925339,0.1733072694030089
7080,Msrb1,0.6709539756591092,-0.2550876,0.1733072694030089
7081,Fmo1,0.6709539756591092,-0.45327267,0.1733072694030089
7082,Snf8,0.6700854104278703,-0.187183,0.1738698377268916
7083,Rgs2,0.6700854104278703,-0.3336487,0.1738698377268916
7084,Sumf1,0.6700854104278703,-1.3871552,0.1738698377268916
7085,Sh2d4a,0.6700854104278703,-1.5545509,0.1738698377268916
7086,Kti12,0.6700854104278703,-1.4751991,0.1738698377268916
7087,Tpx2,0.6696512930706833,-0.68346953,0.1741512882220985
7088,Acaca,0.6696512930706833,-0.8392718,0.1741512882220985
7089,Ccdc71l,0.6696512930706833,-0.41273817,0.1741512882220985
7090,Cabin1,0.6696512930706833,-0.8428206,0.1741512882220985
7091,E2f8,0.6692172860539722,-1.7366806,0.1744328496270127
7092,C1rl,0.6692172860539722,-1.5556816,0.1744328496270127
7093,Txnrd1,0.6692172860539722,-0.44030818,0.1744328496270127
7094,Elmsan1,0.6687833895037395,-1.1655173,0.17471452195727508
7095,Ap3b1,0.6687833895037395,-0.6275601,0.17471452195727508
7096,Fam105a,0.6687833895037395,-0.78431493,0.17471452195727508
7097,Prune,0.668349603545877,-1.5357454,0.1749963052285205
7098,Ptgs1,0.668349603545877,-1.7199224,0.1749963052285205
7099,Slc2a10,0.668349603545877,-1.4418336,0.1749963052285205
7100,Zmiz1,0.6679159283061668,-0.31304651,0.17527819945637776
7101,Dpp8,0.6679159283061668,-0.78121644,0.17527819945637776
7102,Tubgcp3,0.6679159283061668,-0.9185737,0.17527819945637776
7103,Mfsd14a,0.6679159283061668,-0.5704597,0.17527819945637776
7104,Fbxo7,0.6674823639102789,-1.9304242,0.17556020465647032
7105,Cyp4f16,0.6674823639102789,-1.6557506,0.17556020465647032
7106,Vipas39,0.6674823639102789,-1.7576406,0.17556020465647032
7107,Chaf1a,0.6674823639102789,-1.7999368,0.17556020465647032
7108,Clec5a,0.6674823639102789,-1.8473604,0.17556020465647032
7109,Tmem160,0.6674823639102789,-0.26002845,0.17556020465647032
7110,Cpne2,0.6674823639102789,-1.7647083,0.17556020465647032
7111,Hsdl1,0.6674823639102789,-1.7593898,0.17556020465647032
7112,Dgcr2,0.6670489104837736,-1.3599464,0.1758423208444157
7113,Vps39,0.6666155681521,-1.9933628,0.17612454803582525
7114,Ino80c,0.6666155681521,-1.7985617,0.17612454803582525
7115,Zfp866,0.6661823370405959,-0.7815577,0.17640688624630504
7116,Cdk5rap2,0.6657492172744883,-1.8423948,0.1766893354914551
7117,RP23-85H24.1,0.6657492172744883,-1.8139015,0.1766893354914551
7118,Cdca3,0.6657492172744883,-1.962482,0.1766893354914551
7119,Hoxa5,0.665316208978893,-0.5852546,0.17697189578686953
7120,Romo1,0.665316208978893,-0.18073307,0.17697189578686953
7121,March6,0.665316208978893,-0.66502243,0.17697189578686953
7122,Heatr3,0.665316208978893,-0.9665205,0.17697189578686953
7123,Timp4,0.6648833122788138,-1.9645249,0.17725456714813706
7124,Atp8a1,0.6648833122788138,-1.9737462,0.17725456714813706
7125,Clip2,0.6648833122788138,-0.5183274,0.17725456714813706
7126,Cep120,0.6648833122788138,-1.9663745,0.17725456714813706
7127,Ptpn1,0.6648833122788138,-0.28061676,0.17725456714813706
7128,Thap4,0.6648833122788138,-2.1779783,0.17725456714813706
7129,Mak16,0.6644505272991438,-0.87293565,0.1775373495908403
7130,Slc2a8,0.6640178541646642,-2.028032,0.17782024313055614
7131,Taf13,0.6640178541646642,-2.401876,0.17782024313055614
7132,Heg1,0.6640178541646642,-1.1538378,0.17782024313055614
7133,Myg1,0.6640178541646642,-2.2365148,0.17782024313055614
7134,Cdkal1,0.6640178541646642,-2.0113297,0.17782024313055614
7135,Xpo6,0.6635852930000448,-0.9770193,0.17810324778285563
7136,Zfp318,0.6635852930000448,-0.6102345,0.17810324778285563
7137,Slc4a7,0.6635852930000448,-0.5468426,0.17810324778285563
7138,Dync2h1,0.6631528439298433,-0.4759659,0.17838636356330415
7139,Prrc2c,0.6631528439298433,-0.08942859,0.17838636356330415
7140,Tesk1,0.6631528439298433,-2.274798,0.17838636356330415
7141,Smarce1,0.6631528439298433,-0.33605435,0.17838636356330415
7142,Vdac1,0.6627205070785057,-0.29836488,0.17866959048746126
7143,Foxn2,0.6627205070785057,-0.6153362,0.17866959048746126
7144,Ube2q1,0.6627205070785057,-0.45039216,0.17866959048746126
7145,Ccdc88c,0.6622882825703662,-2.5636272,0.17895292857088066
7146,Etfdh,0.6622882825703662,-2.1964726,0.17895292857088066
7147,Ptch1,0.6622882825703662,-0.43922678,0.17895292857088066
7148,Tmem234,0.6618561705296466,-0.20625351,0.1792363778291104
7149,Srsf10,0.6618561705296466,-0.50411266,0.1792363778291104
7150,Khsrp,0.6614241710804567,-0.30040503,0.17951993827769272
7151,RP23-307F3.6,0.6614241710804567,-2.4675152,0.17951993827769272
7152,Xdh,0.6614241710804567,-0.6835447,0.17951993827769272
7153,Dapp1,0.6614241710804567,-2.7241423,0.17951993827769272
7154,Lamb2,0.6609922843467941,-0.41648164,0.17980360993216393
7155,B4galt3,0.6609922843467941,-1.0412081,0.17980360993216393
7156,Oser1,0.6605605104525438,-0.5929187,0.1800873928080548
7157,Usp47,0.6605605104525438,-0.40315685,0.1800873928080548
7158,Rpl10a-ps1,0.6601288495214787,-1.1472955,0.18037128692089013
7159,Id4,0.6601288495214787,-0.21594997,0.18037128692089013
7160,Clcn3,0.6601288495214787,-1.1615559,0.18037128692089013
7161,Cpsf6,0.6592658670434313,-0.19233887,0.18093940891946458
7162,Hsd17b12,0.6584033379005796,-0.625006,0.1815079760519709
7163,Mboat7,0.6584033379005796,-1.2125305,0.1815079760519709
7164,Haus2,0.6579722436380858,-1.1608803,0.18179242658219927
7165,Cuedc1,0.6579722436380858,-0.8485648,0.18179242658219927
7166,Zfp131,0.6575412630790453,-0.29865277,0.18207698844240006
7167,Sem1,0.6575412630790453,-0.13876468,0.18207698844240006
7168,Plekha1,0.6575412630790453,-1.1551759,0.18207698844240006
7169,Mrps30,0.6575412630790453,-1.1446954,0.18207698844240006
7170,Dynll2,0.6575412630790453,-0.5194632,0.18207698844240006
7171,Wipf2,0.6575412630790453,-0.8061396,0.18207698844240006
7172,Trappc10,0.6566796435631401,-0.44839495,0.18264644621465112
7173,Pink1,0.6566796435631401,-1.28678,0.18264644621465112
7174,Fgfr3,0.6566796435631401,-1.3326764,0.18264644621465112
7175,Hoxb3,0.6566796435631401,-1.4280524,0.18264644621465112
7176,Prkcsh,0.6562490048519006,-0.31969735,0.1829313421576529
7177,Nid2,0.6549577743763998,-0.81346893,0.18378669839975223
7178,Lsp1,0.6549577743763998,-0.29815513,0.18378669839975223
7179,Mospd3,0.6540975266651121,-1.422473,0.1843574930599389
7180,Napa,0.6540975266651121,-0.48316643,0.1843574930599389
7181,Mrpl10,0.6540975266651121,-1.3339508,0.1843574930599389
7182,Prrc1,0.6536675749577439,-0.35406128,0.1846430575860007
7183,Triobp,0.6532377381785428,-1.6878554,0.1849287335966203
7184,Cfp,0.6532377381785428,-1.5479387,0.1849287335966203
7185,Pcmtd2,0.6532377381785428,-0.43182322,0.1849287335966203
7186,G2e3,0.6532377381785428,-0.7493214,0.1849287335966203
7187,Fzd5,0.6532377381785428,-0.2002505,0.1849287335966203
7188,Map2k5,0.6523784098919083,-1.3735046,0.18550042013323434
7189,Afg3l2,0.6523784098919083,-1.517129,0.18550042013323434
7190,Sap18,0.6523784098919083,-0.8018541,0.18550042013323434
7191,Crot,0.6515195427785963,-0.60428894,0.18607255279312696
7192,Tubb2a,0.6515195427785963,-1.512862,0.18607255279312696
7193,Ripk1,0.6515195427785963,-0.6111825,0.18607255279312696
7194,Mbd5,0.6515195427785963,-1.6133941,0.18607255279312696
7195,Nedd4l,0.6506611378101623,-1.6416105,0.18664513169955194
7196,Mapkapk3,0.6506611378101623,-1.6845474,0.18664513169955194
7197,Wwtr1,0.6506611378101623,-0.75123173,0.18664513169955194
7198,Nfatc4,0.6502321089333841,-0.91788,0.18693158853370578
7199,Fem1a,0.6502321089333841,-0.9373456,0.18693158853370578
7200,Kcnip3,0.6498031959563273,-1.5672256,0.1872181569756712
7201,Gpat4,0.6498031959563273,-0.67091393,0.1872181569756712
7202,Samd8,0.6493743989999194,-0.45234093,0.1875048370408292
7203,Eea1,0.6493743989999194,-0.14682075,0.1875048370408292
7204,Sp3os,0.6493743989999194,-1.0072621,0.1875048370408292
7205,Ogfr,0.6493743989999194,-0.9666611,0.1875048370408292
7206,Txndc16,0.6493743989999194,-0.95228964,0.1875048370408292
7207,Psmd2,0.6489457181849737,-0.63686675,0.18779162874455468
7208,Slirp,0.6476603737953067,-0.47238615,0.18865267384080228
7209,Pds5b,0.6472321587520311,-0.30882144,0.18893991225243473
7210,Ndrg1,0.6472321587520311,-0.68995064,0.18893991225243473
7211,Pck2,0.6468040604525513,-1.0259353,0.1892272623794245
7212,Gbe1,0.6468040604525513,-1.0094767,0.1892272623794245
7213,Mcc,0.6468040604525513,-0.9800241,0.1892272623794245
7214,Fzd7,0.6468040604525513,-1.0073321,0.1892272623794245
7215,Mocs2,0.6463760790169881,-0.25886214,0.18951472423711196
7216,Abi2,0.6459482145653457,-0.4942969,0.18980229784083227
7217,Stxbp5,0.6459482145653457,-1.0685099,0.18980229784083227
7218,Zdhhc20,0.6459482145653457,-0.32115477,0.18980229784083227
7219,Arl14ep,0.6459482145653457,-1.0434695,0.18980229784083227
7220,Plekhf2,0.6459482145653457,-1.1661638,0.18980229784083227
7221,Uso1,0.6455204672175126,-0.42223948,0.1900899832059147
7222,Brd2,0.6455204672175126,-0.25430945,0.1900899832059147
7223,RP24-482A24.5,0.6446653243122492,-0.3114826,0.19066568928145394
7224,Atrnl1,0.6442379289940159,-0.56637543,0.1909537100225407
7225,Nus1,0.643810651257986,-0.33616957,0.19124184258624907
7226,Tet2,0.6429564490096517,-0.9848654,0.19181844324272743
7227,Ythdf1,0.6429564490096517,-0.51807857,0.19181844324272743
7228,Brwd3,0.6425295247356133,-1.1982594,0.19210691136608163
7229,Ncoa6,0.6421027185203112,-0.87890416,0.19239549137322534
7230,Nudt3,0.6408230094146523,-0.50692385,0.19326190285014344
7231,Clic4,0.6403966766215414,-0.18806168,0.19355093054516595
7232,Ndufb7,0.6403966766215414,-0.24416734,0.19355093054516595
7233,Xpr1,0.6395443671089014,-0.7402257,0.1941293218308231
7234,Cdc6,0.6395443671089014,-1.0161042,0.1941293218308231
7235,Zbtb11,0.6395443671089014,-0.7344835,0.1941293218308231
7236,Parp12,0.639118390625768,-1.2994288,0.19441868545195035
7237,Gng2,0.6386925331488277,-1.4984232,0.1947081610789288
7238,Fgd4,0.6386925331488277,-0.7245911,0.1947081610789288
7239,Aftph,0.6386925331488277,-0.49837548,0.1947081610789288
7240,Nckap1l,0.6386925331488277,-1.3625927,0.1947081610789288
7241,Ago3,0.6378411756850262,-0.38044372,0.19528744841136178
7242,Rfesd,0.6378411756850262,-1.561766,0.19528744841136178
7243,Mapre2,0.6378411756850262,-0.9504739,0.19528744841136178
7244,Otulin,0.6378411756850262,-0.8220366,0.19528744841136178
7245,Mex3d,0.6374156759336215,-1.7090753,0.19557726014726298
7246,Anapc15,0.6374156759336215,-1.3403785,0.19557726014726298
7247,Neat1,0.6374156759336215,-0.20728153,0.19557726014726298
7248,Nit1,0.6369902956593219,-1.6544341,0.19586718394990932
7249,Rnf114,0.6369902956593219,-0.78077424,0.19586718394990932
7250,Ncapg2,0.6369902956593219,-1.6732157,0.19586718394990932
7251,Hdac4,0.6365650349795613,-1.27659,0.19615721983450968
7252,Dnah8,0.6361398940116556,-1.5797104,0.1964473678162676
7253,Zfp81,0.6361398940116556,-0.83294624,0.1964473678162676
7254,Slain2,0.6361398940116556,-0.44753632,0.1964473678162676
7255,Rtca,0.6352899716800817,-1.6672133,0.19702800013204144
7256,Dmap1,0.6352899716800817,-1.687366,0.19702800013204144
7257,Ipo5,0.6352899716800817,-0.90346104,0.19702800013204144
7258,Ugp2,0.6352899716800817,-0.56878686,0.19702800013204144
7259,Stom,0.6344405296007649,-2.0981638,0.1976090810187444
7260,Hoxb8,0.6344405296007649,-1.77493,0.1976090810187444
7261,Mon1b,0.6335915687079768,-1.8874831,0.19819061059779902
7262,Lrig3,0.6335915687079768,-0.88213664,0.19819061059779902
7263,Atg13,0.6335915687079768,-1.85257,0.19819061059779902
7264,AC166332.1,0.6335915687079768,-0.8081524,0.19819061059779902
7265,Hist1h1a,0.6335915687079768,-1.919919,0.19819061059779902
7266,Ar,0.6331672689979729,-0.16004269,0.19848154368487775
