,allpair,ligpair,recpair,LRScore,type_gene_A,type_gene_B,gene_A,gene_B,source,target,cellpair,interaction_type
13012,OsteoCAR/Adipoq|L@ResMac/Adipor1|R,OsteoCAR/Adipoq|L,ResMac/Adipor1|R,-0.49139953,Ligand,Receptor,Adipoq|L,Adipor1|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
13013,OsteoCAR/Adipoq|L@ResMac/Adipor2|R,OsteoCAR/Adipoq|L,ResMac/Adipor2|R,-0.557192,Ligand,Receptor,Adipoq|L,Adipor2|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
13014,OsteoCAR/Adipoq|L@Spp1+Mac/Adipor1|R,OsteoCAR/Adipoq|L,Spp1+Mac/Adipor1|R,-0.5774386,Ligand,Receptor,Adipoq|L,Adipor1|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
13015,OsteoCAR/Adipoq|L@Spp1+Mac/Adipor2|R,OsteoCAR/Adipoq|L,Spp1+Mac/Adipor2|R,-1.1253438,Ligand,Receptor,Adipoq|L,Adipor2|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
13016,OsteoCAR/Adipoq|L@TCells/Adipor1|R,OsteoCAR/Adipoq|L,TCells/Adipor1|R,-0.5460408,Ligand,Receptor,Adipoq|L,Adipor1|R,OsteoCAR,TCells,OsteoCAR@TCells,LR
13017,OsteoCAR/Adipoq|L@TCells/Adipor2|R,OsteoCAR/Adipoq|L,TCells/Adipor2|R,-0.5724973,Ligand,Receptor,Adipoq|L,Adipor2|R,OsteoCAR,TCells,OsteoCAR@TCells,LR
13797,OsteoCAR/Comp|L@BCells/Sdc1|R,OsteoCAR/Comp|L,BCells/Sdc1|R,0.2518918,Ligand,Receptor,Comp|L,Sdc1|R,OsteoCAR,BCells,OsteoCAR@BCells,LR
13798,OsteoCAR/Comp|L@Baso/Cd47|R,OsteoCAR/Comp|L,Baso/Cd47|R,1.1749812,Ligand,Receptor,Comp|L,Cd47|R,OsteoCAR,Baso,OsteoCAR@Baso,LR
13799,OsteoCAR/Comp|L@DC/Itga5|R,OsteoCAR/Comp|L,DC/Itga5|R,0.17575005,Ligand,Receptor,Comp|L,Itga5|R,OsteoCAR,DC,OsteoCAR@DC,LR
13800,OsteoCAR/Comp|L@EC/Cd36|R,OsteoCAR/Comp|L,EC/Cd36|R,1.3582312,Ligand,Receptor,Comp|L,Cd36|R,OsteoCAR,EC,OsteoCAR@EC,LR
13801,OsteoCAR/Comp|L@Ery/Cd47|R,OsteoCAR/Comp|L,Ery/Cd47|R,1.0291386,Ligand,Receptor,Comp|L,Cd47|R,OsteoCAR,Ery,OsteoCAR@Ery,LR
13802,OsteoCAR/Comp|L@Ery/Itga5|R,OsteoCAR/Comp|L,Ery/Itga5|R,0.18467149,Ligand,Receptor,Comp|L,Itga5|R,OsteoCAR,Ery,OsteoCAR@Ery,LR
13803,OsteoCAR/Comp|L@InfiltMac/Cd47|R,OsteoCAR/Comp|L,InfiltMac/Cd47|R,0.86471623,Ligand,Receptor,Comp|L,Cd47|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
13804,OsteoCAR/Comp|L@Ly6ClowMac/Cd36|R,OsteoCAR/Comp|L,Ly6ClowMac/Cd36|R,0.32427603,Ligand,Receptor,Comp|L,Cd36|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
13805,OsteoCAR/Comp|L@Ly6ClowMac/Cd47|R,OsteoCAR/Comp|L,Ly6ClowMac/Cd47|R,1.149855,Ligand,Receptor,Comp|L,Cd47|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
13806,OsteoCAR/Comp|L@MK/Cd47|R,OsteoCAR/Comp|L,MK/Cd47|R,1.0361254,Ligand,Receptor,Comp|L,Cd47|R,OsteoCAR,MK,OsteoCAR@MK,LR
13807,OsteoCAR/Comp|L@MonoPro/Cd47|R,OsteoCAR/Comp|L,MonoPro/Cd47|R,0.972408,Ligand,Receptor,Comp|L,Cd47|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
13808,OsteoCAR/Comp|L@MonoPro/Itga5|R,OsteoCAR/Comp|L,MonoPro/Itga5|R,0.16959864,Ligand,Receptor,Comp|L,Itga5|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
13809,OsteoCAR/Comp|L@Neut1/Cd47|R,OsteoCAR/Comp|L,Neut1/Cd47|R,0.87824285,Ligand,Receptor,Comp|L,Cd47|R,OsteoCAR,Neut1,OsteoCAR@Neut1,LR
13810,OsteoCAR/Comp|L@OsteoCAR/Cd47|R,OsteoCAR/Comp|L,OsteoCAR/Cd47|R,0.9693545,Ligand,Receptor,Comp|L,Cd47|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
13811,OsteoCAR/Comp|L@OsteoCAR/Sdc1|R,OsteoCAR/Comp|L,OsteoCAR/Sdc1|R,0.31026274,Ligand,Receptor,Comp|L,Sdc1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
13812,OsteoCAR/Comp|L@ResMac/Cd47|R,OsteoCAR/Comp|L,ResMac/Cd47|R,1.0046296,Ligand,Receptor,Comp|L,Cd47|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
13813,OsteoCAR/Comp|L@Spp1+Mac/Itga5|R,OsteoCAR/Comp|L,Spp1+Mac/Itga5|R,0.23300558,Ligand,Receptor,Comp|L,Itga5|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
13814,OsteoCAR/Comp|L@Spp1+Mac/Itgav_Itgb3|R,OsteoCAR/Comp|L,Spp1+Mac/Itgav_Itgb3|R,0.22713497,Ligand,Receptor,Comp|L,Itgav_Itgb3|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
13965,OsteoCAR/Efemp1|L@OsteoCAR/Egfr|R,OsteoCAR/Efemp1|L,OsteoCAR/Egfr|R,-0.075898886,Ligand,Receptor,Efemp1|L,Egfr|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
13966,OsteoCAR/Efemp2|L@EC/Aqp1|R,OsteoCAR/Efemp2|L,EC/Aqp1|R,-0.22801661,Ligand,Receptor,Efemp2|L,Aqp1|R,OsteoCAR,EC,OsteoCAR@EC,LR
13967,OsteoCAR/Efemp2|L@EC/Plscr4|R,OsteoCAR/Efemp2|L,EC/Plscr4|R,0.2906347,Ligand,Receptor,Efemp2|L,Plscr4|R,OsteoCAR,EC,OsteoCAR@EC,LR
13968,OsteoCAR/Efemp2|L@Ery/Aqp1|R,OsteoCAR/Efemp2|L,Ery/Aqp1|R,-0.2634474,Ligand,Receptor,Efemp2|L,Aqp1|R,OsteoCAR,Ery,OsteoCAR@Ery,LR
13970,OsteoCAR/Efemp2|L@MK/Aqp1|R,OsteoCAR/Efemp2|L,MK/Aqp1|R,-0.2968392,Ligand,Receptor,Efemp2|L,Aqp1|R,OsteoCAR,MK,OsteoCAR@MK,LR
13988,OsteoCAR/Fbln1|L@DC/Itgb1|R,OsteoCAR/Fbln1|L,DC/Itgb1|R,-0.5221195,Ligand,Receptor,Fbln1|L,Itgb1|R,OsteoCAR,DC,OsteoCAR@DC,LR
13989,OsteoCAR/Fbln1|L@EC/Itgb1|R,OsteoCAR/Fbln1|L,EC/Itgb1|R,0.09728348,Ligand,Receptor,Fbln1|L,Itgb1|R,OsteoCAR,EC,OsteoCAR@EC,LR
13990,OsteoCAR/Fbln1|L@Ery/Itgb1|R,OsteoCAR/Fbln1|L,Ery/Itgb1|R,-0.6343894,Ligand,Receptor,Fbln1|L,Itgb1|R,OsteoCAR,Ery,OsteoCAR@Ery,LR
13992,OsteoCAR/Fbln1|L@InfiltMac/Itgb1|R,OsteoCAR/Fbln1|L,InfiltMac/Itgb1|R,0.10627252,Ligand,Receptor,Fbln1|L,Itgb1|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
13993,OsteoCAR/Fbln1|L@Ly6ClowMac/Itgb1|R,OsteoCAR/Fbln1|L,Ly6ClowMac/Itgb1|R,0.10472864,Ligand,Receptor,Fbln1|L,Itgb1|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
13994,OsteoCAR/Fbln1|L@MK/Itgb1|R,OsteoCAR/Fbln1|L,MK/Itgb1|R,-0.4932731,Ligand,Receptor,Fbln1|L,Itgb1|R,OsteoCAR,MK,OsteoCAR@MK,LR
13995,OsteoCAR/Fbln1|L@MonoPro/Itgb1|R,OsteoCAR/Fbln1|L,MonoPro/Itgb1|R,-0.48853457,Ligand,Receptor,Fbln1|L,Itgb1|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
13996,OsteoCAR/Fbln1|L@OsteoCAR/Itgb1|R,OsteoCAR/Fbln1|L,OsteoCAR/Itgb1|R,-0.02607745,Ligand,Receptor,Fbln1|L,Itgb1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
13997,OsteoCAR/Fbln1|L@ResMac/Itgb1|R,OsteoCAR/Fbln1|L,ResMac/Itgb1|R,0.13744116,Ligand,Receptor,Fbln1|L,Itgb1|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
13998,OsteoCAR/Fbln1|L@Spp1+Mac/Itgb1|R,OsteoCAR/Fbln1|L,Spp1+Mac/Itgb1|R,-0.7384704,Ligand,Receptor,Fbln1|L,Itgb1|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
13999,OsteoCAR/Fbln1|L@TCells/Itgb1|R,OsteoCAR/Fbln1|L,TCells/Itgb1|R,0.070738554,Ligand,Receptor,Fbln1|L,Itgb1|R,OsteoCAR,TCells,OsteoCAR@TCells,LR
14000,OsteoCAR/Fbn1|L@BCells/Itgb1|R,OsteoCAR/Fbn1|L,BCells/Itgb1|R,-0.17348683,Ligand,Receptor,Fbn1|L,Itgb1|R,OsteoCAR,BCells,OsteoCAR@BCells,LR
14001,OsteoCAR/Fbn1|L@Baso/Itgb1|R,OsteoCAR/Fbn1|L,Baso/Itgb1|R,-0.075389504,Ligand,Receptor,Fbn1|L,Itgb1|R,OsteoCAR,Baso,OsteoCAR@Baso,LR
14002,OsteoCAR/Fbn1|L@DC/Itga5|R,OsteoCAR/Fbn1|L,DC/Itga5|R,0.66485566,Ligand,Receptor,Fbn1|L,Itga5|R,OsteoCAR,DC,OsteoCAR@DC,LR
14003,OsteoCAR/Fbn1|L@DC/Itgb1|R,OsteoCAR/Fbn1|L,DC/Itgb1|R,-0.18214858,Ligand,Receptor,Fbn1|L,Itgb1|R,OsteoCAR,DC,OsteoCAR@DC,LR
14004,OsteoCAR/Fbn1|L@EC/Itgb1|R,OsteoCAR/Fbn1|L,EC/Itgb1|R,-0.099956155,Ligand,Receptor,Fbn1|L,Itgb1|R,OsteoCAR,EC,OsteoCAR@EC,LR
14005,OsteoCAR/Fbn1|L@Ery/Itga5|R,OsteoCAR/Fbn1|L,Ery/Itga5|R,0.6737771,Ligand,Receptor,Fbn1|L,Itga5|R,OsteoCAR,Ery,OsteoCAR@Ery,LR
14006,OsteoCAR/Fbn1|L@Ery/Itgb1|R,OsteoCAR/Fbn1|L,Ery/Itgb1|R,-0.25537074,Ligand,Receptor,Fbn1|L,Itgb1|R,OsteoCAR,Ery,OsteoCAR@Ery,LR
14008,OsteoCAR/Fbn1|L@InfiltMac/Itgb1|R,OsteoCAR/Fbn1|L,InfiltMac/Itgb1|R,-0.09096706,Ligand,Receptor,Fbn1|L,Itgb1|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
14009,OsteoCAR/Fbn1|L@Ly6ClowMac/Itgb1|R,OsteoCAR/Fbn1|L,Ly6ClowMac/Itgb1|R,-0.09251094,Ligand,Receptor,Fbn1|L,Itgb1|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
14010,OsteoCAR/Fbn1|L@MK/Itgb1|R,OsteoCAR/Fbn1|L,MK/Itgb1|R,-0.15112185,Ligand,Receptor,Fbn1|L,Itgb1|R,OsteoCAR,MK,OsteoCAR@MK,LR
14011,OsteoCAR/Fbn1|L@MK/Itgb3|R,OsteoCAR/Fbn1|L,MK/Itgb3|R,0.68351305,Ligand,Receptor,Fbn1|L,Itgb3|R,OsteoCAR,MK,OsteoCAR@MK,LR
14012,OsteoCAR/Fbn1|L@MonoPro/Itga5|R,OsteoCAR/Fbn1|L,MonoPro/Itga5|R,-0.20650351,Ligand,Receptor,Fbn1|L,Itga5|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
14013,OsteoCAR/Fbn1|L@MonoPro/Itgb1|R,OsteoCAR/Fbn1|L,MonoPro/Itgb1|R,-0.20746875,Ligand,Receptor,Fbn1|L,Itgb1|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
14014,OsteoCAR/Fbn1|L@Neut1/Itgb1|R,OsteoCAR/Fbn1|L,Neut1/Itgb1|R,-0.1788947,Ligand,Receptor,Fbn1|L,Itgb1|R,OsteoCAR,Neut1,OsteoCAR@Neut1,LR
14015,OsteoCAR/Fbn1|L@Neut2/Itgb1|R,OsteoCAR/Fbn1|L,Neut2/Itgb1|R,-0.19492704,Ligand,Receptor,Fbn1|L,Itgb1|R,OsteoCAR,Neut2,OsteoCAR@Neut2,LR
14016,OsteoCAR/Fbn1|L@OsteoCAR/Itgb1|R,OsteoCAR/Fbn1|L,OsteoCAR/Itgb1|R,-0.22331715,Ligand,Receptor,Fbn1|L,Itgb1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
14017,OsteoCAR/Fbn1|L@ResMac/Itgb1|R,OsteoCAR/Fbn1|L,ResMac/Itgb1|R,-0.05979848,Ligand,Receptor,Fbn1|L,Itgb1|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
14018,OsteoCAR/Fbn1|L@Spp1+Mac/Itga5|R,OsteoCAR/Fbn1|L,Spp1+Mac/Itga5|R,-0.20037991,Ligand,Receptor,Fbn1|L,Itga5|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
14019,OsteoCAR/Fbn1|L@Spp1+Mac/Itgb1|R,OsteoCAR/Fbn1|L,Spp1+Mac/Itgb1|R,-0.37353873,Ligand,Receptor,Fbn1|L,Itgb1|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
14020,OsteoCAR/Fbn1|L@Spp1+Mac/Itgb3|R,OsteoCAR/Fbn1|L,Spp1+Mac/Itgb3|R,0.7162406,Ligand,Receptor,Fbn1|L,Itgb3|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
14021,OsteoCAR/Fbn1|L@TCells/Itgb1|R,OsteoCAR/Fbn1|L,TCells/Itgb1|R,-0.12650108,Ligand,Receptor,Fbn1|L,Itgb1|R,OsteoCAR,TCells,OsteoCAR@TCells,LR
14043,OsteoCAR/Gas6|L@OsteoCAR/Axl|R,OsteoCAR/Gas6|L,OsteoCAR/Axl|R,1.2144682,Ligand,Receptor,Gas6|L,Axl|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
14044,OsteoCAR/Gas6|L@ResMac/Axl|R,OsteoCAR/Gas6|L,ResMac/Axl|R,-1.6614835,Ligand,Receptor,Gas6|L,Axl|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
14045,OsteoCAR/Gas6|L@Spp1+Mac/Axl|R,OsteoCAR/Gas6|L,Spp1+Mac/Axl|R,-0.7567848,Ligand,Receptor,Gas6|L,Axl|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
14171,OsteoCAR/Ibsp|L@Ly6ClowMac/Itgav_Itgb5|R,OsteoCAR/Ibsp|L,Ly6ClowMac/Itgav_Itgb5|R,1.3089833,Ligand,Receptor,Ibsp|L,Itgav_Itgb5|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
14172,OsteoCAR/Ibsp|L@OsteoCAR/Itgav_Itgb5|R,OsteoCAR/Ibsp|L,OsteoCAR/Itgav_Itgb5|R,0.68587357,Ligand,Receptor,Ibsp|L,Itgav_Itgb5|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
14173,OsteoCAR/Ibsp|L@ResMac/Itgav_Itgb5|R,OsteoCAR/Ibsp|L,ResMac/Itgav_Itgb5|R,1.2883766,Ligand,Receptor,Ibsp|L,Itgav_Itgb5|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
14174,OsteoCAR/Ibsp|L@Spp1+Mac/Itgav_Itgb3|R,OsteoCAR/Ibsp|L,Spp1+Mac/Itgav_Itgb3|R,1.2894998,Ligand,Receptor,Ibsp|L,Itgav_Itgb3|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
14175,OsteoCAR/Ibsp|L@Spp1+Mac/Itgav_Itgb5|R,OsteoCAR/Ibsp|L,Spp1+Mac/Itgav_Itgb5|R,1.3598685,Ligand,Receptor,Ibsp|L,Itgav_Itgb5|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
14227,OsteoCAR/Igfbp4|L@DC/Lrp6|R,OsteoCAR/Igfbp4|L,DC/Lrp6|R,1.5896525,Ligand,Receptor,Igfbp4|L,Lrp6|R,OsteoCAR,DC,OsteoCAR@DC,LR
14228,OsteoCAR/Igfbp4|L@EC/Lrp6|R,OsteoCAR/Igfbp4|L,EC/Lrp6|R,-0.2592684,Ligand,Receptor,Igfbp4|L,Lrp6|R,OsteoCAR,EC,OsteoCAR@EC,LR
14229,OsteoCAR/Igfbp4|L@Ery/Lrp6|R,OsteoCAR/Igfbp4|L,Ery/Lrp6|R,-0.26906502,Ligand,Receptor,Igfbp4|L,Lrp6|R,OsteoCAR,Ery,OsteoCAR@Ery,LR
14231,OsteoCAR/Igfbp4|L@MK/Lrp6|R,OsteoCAR/Igfbp4|L,MK/Lrp6|R,-0.2519766,Ligand,Receptor,Igfbp4|L,Lrp6|R,OsteoCAR,MK,OsteoCAR@MK,LR
14232,OsteoCAR/Igfbp4|L@MonoPro/Lrp6|R,OsteoCAR/Igfbp4|L,MonoPro/Lrp6|R,-0.22847688,Ligand,Receptor,Igfbp4|L,Lrp6|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
14233,OsteoCAR/Igfbp4|L@Neut1/Lrp6|R,OsteoCAR/Igfbp4|L,Neut1/Lrp6|R,1.5787752,Ligand,Receptor,Igfbp4|L,Lrp6|R,OsteoCAR,Neut1,OsteoCAR@Neut1,LR
14234,OsteoCAR/Igfbp4|L@OsteoCAR/Lrp6|R,OsteoCAR/Igfbp4|L,OsteoCAR/Lrp6|R,-0.261945,Ligand,Receptor,Igfbp4|L,Lrp6|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
14235,OsteoCAR/Igfbp4|L@Spp1+Mac/Lrp6|R,OsteoCAR/Igfbp4|L,Spp1+Mac/Lrp6|R,-1.8783145,Ligand,Receptor,Igfbp4|L,Lrp6|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
14236,OsteoCAR/Igsf10|L@BCells/Slamf9|R,OsteoCAR/Igsf10|L,BCells/Slamf9|R,0.21709602,Ligand,Receptor,Igsf10|L,Slamf9|R,OsteoCAR,BCells,OsteoCAR@BCells,LR
14237,OsteoCAR/Igsf10|L@Baso/Cd200r4|R,OsteoCAR/Igsf10|L,Baso/Cd200r4|R,0.46774185,Ligand,Receptor,Igsf10|L,Cd200r4|R,OsteoCAR,Baso,OsteoCAR@Baso,LR
14238,OsteoCAR/Igsf10|L@ResMac/Slamf9|R,OsteoCAR/Igsf10|L,ResMac/Slamf9|R,-0.310125,Ligand,Receptor,Igsf10|L,Slamf9|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
14239,OsteoCAR/Igsf10|L@Spp1+Mac/Slamf9|R,OsteoCAR/Igsf10|L,Spp1+Mac/Slamf9|R,-0.044337213,Ligand,Receptor,Igsf10|L,Slamf9|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
14373,OsteoCAR/Lama4|L@BCells/Cd44|R,OsteoCAR/Lama4|L,BCells/Cd44|R,0.53664947,Ligand,Receptor,Lama4|L,Cd44|R,OsteoCAR,BCells,OsteoCAR@BCells,LR
14374,OsteoCAR/Lama4|L@Baso/Itga2_Itgb1|R,OsteoCAR/Lama4|L,Baso/Itga2_Itgb1|R,0.17763746,Ligand,Receptor,Lama4|L,Itga2_Itgb1|R,OsteoCAR,Baso,OsteoCAR@Baso,LR
14375,OsteoCAR/Lama4|L@Baso/Itga6_Itgb1|R,OsteoCAR/Lama4|L,Baso/Itga6_Itgb1|R,0.17118946,Ligand,Receptor,Lama4|L,Itga6_Itgb1|R,OsteoCAR,Baso,OsteoCAR@Baso,LR
14376,OsteoCAR/Lama4|L@DC/Cd44|R,OsteoCAR/Lama4|L,DC/Cd44|R,0.13373214,Ligand,Receptor,Lama4|L,Cd44|R,OsteoCAR,DC,OsteoCAR@DC,LR
14377,OsteoCAR/Lama4|L@EC/Dag1|R,OsteoCAR/Lama4|L,EC/Dag1|R,0.17512313,Ligand,Receptor,Lama4|L,Dag1|R,OsteoCAR,EC,OsteoCAR@EC,LR
14378,OsteoCAR/Lama4|L@EC/Itga6_Itgb1|R,OsteoCAR/Lama4|L,EC/Itga6_Itgb1|R,0.14551687,Ligand,Receptor,Lama4|L,Itga6_Itgb1|R,OsteoCAR,EC,OsteoCAR@EC,LR
14379,OsteoCAR/Lama4|L@Ery/Cd44|R,OsteoCAR/Lama4|L,Ery/Cd44|R,-0.38608348,Ligand,Receptor,Lama4|L,Cd44|R,OsteoCAR,Ery,OsteoCAR@Ery,LR
14382,OsteoCAR/Lama4|L@InfiltMac/Cd44|R,OsteoCAR/Lama4|L,InfiltMac/Cd44|R,0.11729306,Ligand,Receptor,Lama4|L,Cd44|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
14383,OsteoCAR/Lama4|L@Ly6ClowMac/Cd44|R,OsteoCAR/Lama4|L,Ly6ClowMac/Cd44|R,0.12884659,Ligand,Receptor,Lama4|L,Cd44|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
14384,OsteoCAR/Lama4|L@MK/Cd44|R,OsteoCAR/Lama4|L,MK/Cd44|R,0.060058683,Ligand,Receptor,Lama4|L,Cd44|R,OsteoCAR,MK,OsteoCAR@MK,LR
14385,OsteoCAR/Lama4|L@MK/Dag1|R,OsteoCAR/Lama4|L,MK/Dag1|R,0.09304342,Ligand,Receptor,Lama4|L,Dag1|R,OsteoCAR,MK,OsteoCAR@MK,LR
14386,OsteoCAR/Lama4|L@MK/Itga6_Itgb1|R,OsteoCAR/Lama4|L,MK/Itga6_Itgb1|R,0.06394258,Ligand,Receptor,Lama4|L,Itga6_Itgb1|R,OsteoCAR,MK,OsteoCAR@MK,LR
14387,OsteoCAR/Lama4|L@MonoPro/Cd44|R,OsteoCAR/Lama4|L,MonoPro/Cd44|R,0.067906916,Ligand,Receptor,Lama4|L,Cd44|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
14388,OsteoCAR/Lama4|L@MonoPro/Itga6_Itgb1|R,OsteoCAR/Lama4|L,MonoPro/Itga6_Itgb1|R,0.124687046,Ligand,Receptor,Lama4|L,Itga6_Itgb1|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
14389,OsteoCAR/Lama4|L@Neut1/Cd44|R,OsteoCAR/Lama4|L,Neut1/Cd44|R,0.06983912,Ligand,Receptor,Lama4|L,Cd44|R,OsteoCAR,Neut1,OsteoCAR@Neut1,LR
14390,OsteoCAR/Lama4|L@Neut1/Itga6_Itgb1|R,OsteoCAR/Lama4|L,Neut1/Itga6_Itgb1|R,0.3438206,Ligand,Receptor,Lama4|L,Itga6_Itgb1|R,OsteoCAR,Neut1,OsteoCAR@Neut1,LR
14391,OsteoCAR/Lama4|L@Neut2/Cd44|R,OsteoCAR/Lama4|L,Neut2/Cd44|R,0.08929771,Ligand,Receptor,Lama4|L,Cd44|R,OsteoCAR,Neut2,OsteoCAR@Neut2,LR
14392,OsteoCAR/Lama4|L@OsteoCAR/Cd44|R,OsteoCAR/Lama4|L,OsteoCAR/Cd44|R,0.46541315,Ligand,Receptor,Lama4|L,Cd44|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
14393,OsteoCAR/Lama4|L@OsteoCAR/Dag1|R,OsteoCAR/Lama4|L,OsteoCAR/Dag1|R,0.043292522,Ligand,Receptor,Lama4|L,Dag1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
14394,OsteoCAR/Lama4|L@OsteoCAR/Itga9_Itgb1|R,OsteoCAR/Lama4|L,OsteoCAR/Itga9_Itgb1|R,0.423127,Ligand,Receptor,Lama4|L,Itga9_Itgb1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
14395,OsteoCAR/Lama4|L@ResMac/Cd44|R,OsteoCAR/Lama4|L,ResMac/Cd44|R,0.04644507,Ligand,Receptor,Lama4|L,Cd44|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
14396,OsteoCAR/Lama4|L@Spp1+Mac/Cd44|R,OsteoCAR/Lama4|L,Spp1+Mac/Cd44|R,-0.49995923,Ligand,Receptor,Lama4|L,Cd44|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
14397,OsteoCAR/Lama4|L@Spp1+Mac/Dag1|R,OsteoCAR/Lama4|L,Spp1+Mac/Dag1|R,0.046124697,Ligand,Receptor,Lama4|L,Dag1|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
14398,OsteoCAR/Lama4|L@TCells/Cd44|R,OsteoCAR/Lama4|L,TCells/Cd44|R,0.032309473,Ligand,Receptor,Lama4|L,Cd44|R,OsteoCAR,TCells,OsteoCAR@TCells,LR
14399,OsteoCAR/Lamb1|L@BCells/Cd44|R,OsteoCAR/Lamb1|L,BCells/Cd44|R,-0.06117469,Ligand,Receptor,Lamb1|L,Cd44|R,OsteoCAR,BCells,OsteoCAR@BCells,LR
14400,OsteoCAR/Lamb1|L@Baso/Cd44|R,OsteoCAR/Lamb1|L,Baso/Cd44|R,-0.5512274,Ligand,Receptor,Lamb1|L,Cd44|R,OsteoCAR,Baso,OsteoCAR@Baso,LR
14401,OsteoCAR/Lamb1|L@Baso/Itga1|R,OsteoCAR/Lamb1|L,Baso/Itga1|R,-0.051520944,Ligand,Receptor,Lamb1|L,Itga1|R,OsteoCAR,Baso,OsteoCAR@Baso,LR
14402,OsteoCAR/Lamb1|L@Baso/Itga2_Itgb1|R,OsteoCAR/Lamb1|L,Baso/Itga2_Itgb1|R,-0.057231575,Ligand,Receptor,Lamb1|L,Itga2_Itgb1|R,OsteoCAR,Baso,OsteoCAR@Baso,LR
14403,OsteoCAR/Lamb1|L@Baso/Itga6_Itgb1|R,OsteoCAR/Lamb1|L,Baso/Itga6_Itgb1|R,-0.06367952,Ligand,Receptor,Lamb1|L,Itga6_Itgb1|R,OsteoCAR,Baso,OsteoCAR@Baso,LR
14404,OsteoCAR/Lamb1|L@DC/Cd44|R,OsteoCAR/Lamb1|L,DC/Cd44|R,-0.1011368,Ligand,Receptor,Lamb1|L,Cd44|R,OsteoCAR,DC,OsteoCAR@DC,LR
14405,OsteoCAR/Lamb1|L@DC/Itga1|R,OsteoCAR/Lamb1|L,DC/Itga1|R,-0.24946815,Ligand,Receptor,Lamb1|L,Itga1|R,OsteoCAR,DC,OsteoCAR@DC,LR
